DATE,wind,temp,hour,targVar,RateOfChange0.5,RateOfChange2,RateOfChange4,MovingAverage2,MovingAverage4
2018-08-18T18:30:00,103,250,18,101.4444444,-21,-3.75,-3.875,115.75,117.625
2018-08-18T19:00:00,124,240,19,99.77777778,21,1.5,0,117.25,117.625
2018-08-18T19:30:00,108,230,19,96.33333333,-16,-2.5,-1.25,114.75,116.375
2018-08-18T20:00:00,88,230,20,92.88888889,-20,-9,-3.75,105.75,112.625
2018-08-18T20:30:00,113,230,20,92.22222222,25,2.5,-0.625,108.25,112
2018-08-18T21:00:00,88,230,21,87.66666667,-25,-9,-3.75,99.25,108.25
2018-08-18T21:30:00,98,230,21,84.77777778,10,-2.5,-2.5,96.75,105.75
2018-08-18T22:00:00,93,230,22,82.44444444,-5,1.25,-3.875,98,101.875
2018-08-18T22:30:00,98,230,22,80.66666667,5,-3.75,-0.625,94.25,101.25
2018-08-18T23:00:00,88,230,23,78.88888889,-10,0,-4.5,94.25,96.75
2018-08-18T23:30:00,93,220,23,77.66666667,5,-1.25,-1.875,93,94.875
2018-08-19T00:00:00,77,230,0,78.22222222,-16,-4,-1.375,89,93.5
2018-08-19T00:30:00,82,230,0,81.11111111,5,-4,-3.875,85,89.625
2018-08-19T01:00:00,72,220,1,81.11111111,-10,-4,-2,81,87.625
2018-08-19T01:30:00,62,220,1,81.11111111,-10,-7.75,-4.5,73.25,83.125
2018-08-19T02:00:00,77,220,2,82.22222222,15,0,-2,73.25,81.125
2018-08-19T02:30:00,77,220,2,84.55555556,0,-1.25,-2.625,72,78.5
2018-08-19T03:00:00,82,220,3,86.33333333,5,2.5,-0.75,74.5,77.75
2018-08-19T03:30:00,77,220,3,85.77777778,-5,3.75,-2,78.25,75.75
2018-08-19T04:00:00,98,220,4,87.55555556,21,5.25,2.625,83.5,78.375
2018-08-19T04:30:00,103,220,4,85.77777778,5,6.5,2.625,90,81
2018-08-19T05:00:00,82,220,5,84.66666667,-21,0,1.25,90,82.25
2018-08-19T05:30:00,72,220,5,86.44444444,-10,-1.25,1.25,88.75,83.5
2018-08-19T06:00:00,72,220,6,89.33333333,0,-6.5,-0.625,82.25,82.875
2018-08-19T06:30:00,98,220,6,94.44444444,26,-1.25,2.625,81,85.5
2018-08-19T07:00:00,93,220,7,95,-5,2.75,1.375,83.75,86.875
2018-08-19T07:30:00,77,220,7,97.22222222,-16,1.25,0,85,86.875
2018-08-19T08:00:00,93,230,8,102.4444444,16,5.25,-0.625,90.25,86.25
2018-08-19T08:30:00,82,230,8,105.8888889,-11,-4,-2.625,86.25,83.625
2018-08-19T09:00:00,93,240,9,111.1111111,11,0,1.375,86.25,85
2018-08-19T09:30:00,98,250,9,114.5555556,5,5.25,3.25,91.5,88.25
2018-08-19T10:00:00,98,250,10,118,0,1.25,3.25,92.75,91.5
2018-08-19T10:30:00,118,250,10,120.8888889,20,9,2.5,101.75,94
2018-08-19T11:00:00,103,250,11,120.8888889,-15,2.5,1.25,104.25,95.25
2018-08-19T11:30:00,113,260,11,122.5555556,10,3.75,4.5,108,99.75
2018-08-19T12:00:00,124,260,12,123.7777778,11,6.5,3.875,114.5,103.625
2018-08-19T12:30:00,124,260,12,123.7777778,0,1.5,5.25,116,108.875
2018-08-19T13:00:00,129,260,13,124.3333333,5,6.5,4.5,122.5,113.375
2018-08-19T13:30:00,124,260,13,123.7777778,-5,2.75,3.25,125.25,116.625
2018-08-19T14:00:00,129,260,14,122,5,1.25,3.875,126.5,120.5
2018-08-19T14:30:00,124,260,14,119.6666667,-5,0,0.75,126.5,121.25
2018-08-19T15:00:00,118,270,15,117.3333333,-6,-2.75,1.875,123.75,123.125
2018-08-19T15:30:00,118,260,15,115.1111111,0,-1.5,0.625,122.25,123.75
2018-08-19T16:00:00,124,260,16,111.7777778,6,-1.25,0,121,123.75
2018-08-19T16:30:00,124,260,16,107.7777778,0,0,0,121,123.75
2018-08-19T17:00:00,129,260,17,103.1111111,5,2.75,0,123.75,123.75
2018-08-19T17:30:00,124,250,17,97.88888889,-5,1.5,0,125.25,123.75
2018-08-19T18:00:00,108,250,18,93.88888889,-16,-4,-2.625,121.25,121.125
2018-08-19T18:30:00,108,240,18,91.66666667,0,-4,-2,117.25,119.125
2018-08-19T19:00:00,103,240,19,89.44444444,-5,-6.5,-1.875,110.75,117.25
2018-08-19T19:30:00,98,230,19,88.88888889,-5,-6.5,-2.5,104.25,114.75
2018-08-19T20:00:00,88,230,20,87.77777778,-10,-5,-4.5,99.25,110.25
2018-08-19T20:30:00,88,230,20,88.33333333,0,-5,-4.5,94.25,105.75
2018-08-19T21:00:00,82,230,21,90,-6,-5.25,-5.875,89,99.875
2018-08-19T21:30:00,82,230,21,90,0,-4,-5.25,85,94.625
2018-08-19T22:00:00,88,230,22,91.22222222,6,0,-2.5,85,92.125
2018-08-19T22:30:00,88,220,22,90,0,0,-2.5,85,89.625
2018-08-19T23:00:00,88,220,23,89.33333333,0,1.5,-1.875,86.5,87.75
2018-08-19T23:30:00,98,220,23,89.33333333,10,4,0,90.5,87.75
2018-08-20T00:00:00,88,220,0,86.44444444,-10,0,0,90.5,87.75
2018-08-20T00:30:00,93,220,0,84.11111111,5,1.25,0.625,91.75,88.375
2018-08-20T01:00:00,103,220,1,82.88888889,10,3.75,2.625,95.5,91
2018-08-20T01:30:00,82,220,1,80.55555556,-21,-4,0,91.5,91
2018-08-20T02:00:00,93,220,2,80.55555556,11,1.25,0.625,92.75,91.625
2018-08-20T02:30:00,77,220,2,77.11111111,-16,-4,-1.375,88.75,90.25
2018-08-20T03:00:00,82,220,3,75.44444444,5,-5.25,-0.75,83.5,89.5
2018-08-20T03:30:00,88,220,3,73.22222222,6,1.5,-1.25,85,88.25
2018-08-20T04:00:00,72,220,4,70.33333333,-16,-5.25,-2,79.75,86.25
2018-08-20T04:30:00,67,220,4,71.44444444,-5,-2.5,-3.25,77.25,83
2018-08-20T05:00:00,82,220,5,74.88888889,15,0,-2.625,77.25,80.375
2018-08-20T05:30:00,82,220,5,76.66666667,0,-1.5,0,75.75,80.375
2018-08-20T06:00:00,82,220,6,76.66666667,0,2.5,-1.375,78.25,79
2018-08-20T06:30:00,62,220,6,78.44444444,-20,-1.25,-1.875,77,77.125
2018-08-20T07:00:00,62,220,7,83,0,-5,-2.5,72,74.625
2018-08-20T07:30:00,62,220,7,87.55555556,0,-5,-3.25,67,71.375
2018-08-20T08:00:00,62,220,8,92.66666667,0,-5,-1.25,62,70.125
2018-08-20T08:30:00,82,230,8,97.77777778,20,5,1.875,67,72
2018-08-20T09:00:00,98,240,9,101.2222222,16,9,2,76,74
2018-08-20T09:30:00,98,240,9,102.8888889,0,9,2,85,76
2018-08-20T10:00:00,82,250,10,104.5555556,-16,5,0,90,76
2018-08-20T10:30:00,98,250,10,108.5555556,16,4,4.5,94,80.5
2018-08-20T11:00:00,103,250,11,110.7777778,5,1.25,5.125,95.25,85.625
2018-08-20T11:30:00,103,260,11,113.1111111,0,1.25,5.125,96.5,90.75
2018-08-20T12:00:00,108,260,12,115.4444444,5,6.5,5.75,103,96.5
2018-08-20T12:30:00,108,260,12,117.7777778,0,2.5,3.25,105.5,99.75
2018-08-20T13:00:00,113,260,13,119.5555556,5,2.5,1.875,108,101.625
2018-08-20T13:30:00,113,260,13,120.1111111,0,2.5,1.875,110.5,103.5
2018-08-20T14:00:00,113,260,14,119.5555556,0,1.25,3.875,111.75,107.375
2018-08-20T14:30:00,118,260,14,119,5,2.5,2.5,114.25,109.875
2018-08-20T15:00:00,118,260,15,116.7777778,0,1.25,1.875,115.5,111.75
2018-08-20T15:30:00,124,260,15,112.2222222,6,2.75,2.625,118.25,114.375
2018-08-20T16:00:00,124,260,16,107.5555556,0,2.75,2,121,116.375
2018-08-20T16:30:00,129,260,16,101.7777778,5,2.75,2.625,123.75,119
2018-08-20T17:00:00,124,260,17,96.55555556,-5,1.5,1.375,125.25,120.375
2018-08-20T17:30:00,118,250,17,91.88888889,-6,-1.5,0.625,123.75,121
2018-08-20T18:00:00,108,250,18,86.77777778,-10,-4,-0.625,119.75,120.375
2018-08-20T18:30:00,108,240,18,83.88888889,0,-5.25,-1.25,114.5,119.125
2018-08-20T19:00:00,98,240,19,80.44444444,-10,-6.5,-2.5,108,116.625
2018-08-20T19:30:00,77,240,19,77.55555556,-21,-10.25,-5.875,97.75,110.75
2018-08-20T20:00:00,82,230,20,76.44444444,5,-6.5,-5.25,91.25,105.5
2018-08-20T20:30:00,72,230,20,74.22222222,-10,-9,-7.125,82.25,98.375
2018-08-20T21:00:00,82,230,21,74.22222222,10,-4,-5.25,78.25,93.125
2018-08-20T21:30:00,82,230,21,72.55555556,0,1.25,-4.5,79.5,88.625
2018-08-20T22:00:00,72,230,22,72,-10,-2.5,-4.5,77,84.125
2018-08-20T22:30:00,82,230,22,70.33333333,10,2.5,-3.25,79.5,80.875
2018-08-20T23:00:00,77,230,23,67.55555556,-5,-1.25,-2.625,78.25,78.25
2018-08-20T23:30:00,72,230,23,64.66666667,-5,-2.5,-0.625,75.75,77.625
2018-08-21T00:00:00,67,230,0,61.77777778,-5,-1.25,-1.875,74.5,75.75
2018-08-21T00:30:00,62,220,0,60,-5,-5,-1.25,69.5,74.5
2018-08-21T01:00:00,72,220,1,58.22222222,10,-1.25,-1.25,68.25,73.25
2018-08-21T01:30:00,67,220,1,57.11111111,-5,-1.25,-1.875,67,71.375
2018-08-21T02:00:00,77,220,2,58.77777778,10,2.5,0.625,69.5,72
2018-08-21T02:30:00,57,220,2,60,-20,-1.25,-3.125,68.25,68.875
2018-08-21T03:00:00,57,220,3,60.55555556,0,-3.75,-2.5,64.5,66.375
2018-08-21T03:30:00,51,220,3,61.11111111,-6,-4,-2.625,60.5,63.75
2018-08-21T04:00:00,46,220,4,62.33333333,-5,-7.75,-2.625,52.75,61.125
2018-08-21T04:30:00,51,220,4,65.22222222,5,-1.5,-1.375,51.25,59.75
2018-08-21T05:00:00,46,210,5,68.66666667,-5,-2.75,-3.25,48.5,56.5
2018-08-21T05:30:00,62,220,5,72.11111111,16,2.75,-0.625,51.25,55.875
2018-08-21T06:00:00,82,220,6,74.33333333,20,9,0.625,60.25,56.5
2018-08-21T06:30:00,88,220,6,75.55555556,6,9.25,3.875,69.5,60.375
2018-08-21T07:00:00,62,220,7,76.11111111,-26,4,0.625,73.5,61
2018-08-21T07:30:00,62,220,7,80.11111111,0,0,1.375,73.5,62.375
2018-08-21T08:00:00,62,230,8,84.11111111,0,-5,2,68.5,64.375
2018-08-21T08:30:00,72,230,8,85.77777778,10,-4,2.625,64.5,67
2018-08-21T09:00:00,82,240,9,85.77777778,10,5,4.5,69.5,71.5
2018-08-21T09:30:00,77,240,9,85.22222222,-5,3.75,1.875,73.25,73.375
2018-08-21T10:00:00,82,240,10,85.22222222,5,5,0,78.25,73.375
2018-08-21T10:30:00,93,250,10,85.22222222,11,5.25,0.625,83.5,74
2018-08-21T11:00:00,93,250,11,85.77777778,0,2.75,3.875,86.25,77.875
2018-08-21T11:30:00,98,250,11,86.33333333,5,5.25,4.5,91.5,82.375
2018-08-21T12:00:00,98,250,12,88,0,4,4.5,95.5,86.875
2018-08-21T12:30:00,77,260,12,89.66666667,-21,-4,0.625,91.5,87.5
2018-08-21T13:00:00,72,260,13,93.66666667,-5,-5.25,-1.25,86.25,86.25
2018-08-21T13:30:00,77,250,13,97.66666667,5,-5.25,0,81,86.25
2018-08-21T14:00:00,77,260,14,100.5555556,0,-5.25,-0.625,75.75,85.625
2018-08-21T14:30:00,82,260,14,103.4444444,5,1.25,-1.375,77,84.25
2018-08-21T15:00:00,98,260,15,104.1111111,16,6.5,0.625,83.5,84.875
2018-08-21T15:30:00,98,260,15,103.5555556,0,5.25,0,88.75,84.875
2018-08-21T16:00:00,113,250,16,101.7777778,15,9,1.875,97.75,86.75
2018-08-21T16:30:00,113,260,16,97.77777778,0,7.75,4.5,105.5,91.25
2018-08-21T17:00:00,113,250,17,92.66666667,0,3.75,5.125,109.25,96.375
2018-08-21T17:30:00,108,250,17,87.55555556,-5,2.5,3.875,111.75,100.25
2018-08-21T18:00:00,103,250,18,82.44444444,-5,-2.5,3.25,109.25,103.5
2018-08-21T18:30:00,103,240,18,78.44444444,0,-2.5,2.625,106.75,106.125
2018-08-21T19:00:00,88,240,19,73.88888889,-15,-6.25,-1.25,100.5,104.875
2018-08-21T19:30:00,93,240,19,71,5,-3.75,-0.625,96.75,104.25
2018-08-21T20:00:00,82,230,20,68.11111111,-11,-5.25,-3.875,91.5,100.375
2018-08-21T20:30:00,77,230,20,67,-5,-6.5,-4.5,85,95.875
2018-08-21T21:00:00,67,230,21,65.88888889,-10,-5.25,-5.75,79.75,90.125
2018-08-21T21:30:00,67,230,21,66.44444444,0,-6.5,-5.125,73.25,85
2018-08-21T22:00:00,62,230,22,66.44444444,-5,-5,-5.125,68.25,79.875
2018-08-21T22:30:00,67,230,22,67,5,-2.5,-4.5,65.75,75.375
2018-08-21T23:00:00,62,230,23,67,-5,-1.25,-3.25,64.5,72.125
2018-08-21T23:30:00,62,220,23,67,0,-1.25,-3.875,63.25,68.25
2018-08-22T00:00:00,67,220,0,67.55555556,5,1.25,-1.875,64.5,66.375
2018-08-22T00:30:00,72,220,0,67,5,1.25,-0.625,65.75,65.75
2018-08-22T01:00:00,67,220,1,65.88888889,-5,1.25,0,67,65.75
2018-08-22T01:30:00,72,220,1,65.88888889,5,2.5,0.625,69.5,66.375
2018-08-22T02:00:00,67,220,2,65.33333333,-5,0,0.625,69.5,67
2018-08-22T02:30:00,67,220,2,64.77777778,0,-1.25,0,68.25,67
2018-08-22T03:00:00,67,220,3,61.88888889,0,0,0.625,68.25,67.625
2018-08-22T03:30:00,62,220,3,58.44444444,-5,-2.5,0,65.75,67.625
2018-08-22T04:00:00,67,220,4,55.55555556,5,0,0,65.75,67.625
2018-08-22T04:30:00,62,220,4,52.66666667,-5,-1.25,-1.25,64.5,66.375
2018-08-22T05:00:00,62,220,5,50.88888889,0,-1.25,-0.625,63.25,65.75
2018-08-22T05:30:00,67,220,5,49.11111111,5,1.25,-0.625,64.5,65.125
2018-08-22T06:00:00,67,220,6,48,0,0,0,64.5,65.125
2018-08-22T06:30:00,62,220,6,46.88888889,-5,0,-0.625,64.5,64.5
2018-08-22T07:00:00,41,220,7,46.88888889,-21,-5.25,-3.25,59.25,61.25
2018-08-22T07:30:00,36,220,7,48,-5,-7.75,-3.25,51.5,58
2018-08-22T08:00:00,36,230,8,48.55555556,0,-7.75,-3.875,43.75,54.125
2018-08-22T08:30:00,41,230,8,48.55555556,5,-5.25,-2.625,38.5,51.5
2018-08-22T09:00:00,46,230,9,49.11111111,5,1.25,-2,39.75,49.5
2018-08-22T09:30:00,46,240,9,50.33333333,0,2.5,-2.625,42.25,46.875
2018-08-22T10:00:00,57,240,10,52.66666667,11,5.25,-1.25,47.5,45.625
2018-08-22T10:30:00,57,240,10,53.77777778,0,4,-0.625,51.5,45
2018-08-22T11:00:00,62,250,11,53.77777778,5,4,2.625,55.5,47.625
2018-08-22T11:30:00,51,250,11,53.22222222,-11,1.25,1.875,56.75,49.5
2018-08-22T12:00:00,41,250,12,55,-10,-4,0.625,52.75,50.125
2018-08-22T12:30:00,36,250,12,58.44444444,-5,-5.25,-0.625,47.5,49.5
2018-08-22T13:00:00,46,260,13,63,10,-4,0,43.5,49.5
2018-08-22T13:30:00,57,260,13,67.66666667,11,1.5,1.375,45,50.875
2018-08-22T14:00:00,67,250,14,73.33333333,10,6.5,1.25,51.5,52.125
2018-08-22T14:30:00,67,260,14,77.33333333,0,7.75,1.25,59.25,53.375
2018-08-22T15:00:00,57,260,15,80.77777778,-10,2.75,-0.625,62,52.75
2018-08-22T15:30:00,57,260,15,84.77777778,0,0,0.75,62,53.5
2018-08-22T16:00:00,67,250,16,88.77777778,10,0,3.25,62,56.75
2018-08-22T16:30:00,72,260,16,89.33333333,5,1.25,4.5,63.25,61.25
2018-08-22T17:00:00,77,250,17,90.44444444,5,5,3.875,68.25,65.125
2018-08-22T17:30:00,88,250,17,92.22222222,11,7.75,3.875,76,69
2018-08-22T18:00:00,108,250,18,93.88888889,20,10.25,5.125,86.25,74.125
2018-08-22T18:30:00,103,240,18,91.66666667,-5,7.75,4.5,94,78.625
2018-08-22T19:00:00,98,240,19,90,-5,5.25,5.125,99.25,83.75
2018-08-22T19:30:00,93,230,19,87.11111111,-5,1.25,4.5,100.5,88.25
2018-08-22T20:00:00,93,230,20,84.77777778,0,-3.75,3.25,96.75,91.5
2018-08-22T20:30:00,72,230,20,83,-21,-7.75,0,89,91.5
2018-08-22T21:00:00,82,230,21,82.44444444,10,-4,0.625,85,92.125
2018-08-22T21:30:00,93,230,21,80.22222222,11,0,0.625,85,92.75
2018-08-22T22:00:00,103,230,22,76.77777778,10,2.5,-0.625,87.5,92.125
2018-08-22T22:30:00,88,230,22,72.22222222,-15,4,-1.875,91.5,90.25
2018-08-22T23:00:00,88,230,23,68.11111111,0,1.5,-1.25,93,89
2018-08-22T23:30:00,72,220,23,64,-16,-5.25,-2.625,87.75,86.375
2018-08-23T00:00:00,72,220,0,60.55555556,0,-7.75,-2.625,80,83.75
2018-08-23T00:30:00,77,220,0,57.11111111,5,-2.75,0.625,77.25,84.375
2018-08-23T01:00:00,67,220,1,53.11111111,-10,-5.25,-1.875,72,82.5
2018-08-23T01:30:00,62,220,1,50.77777778,-5,-2.5,-3.875,69.5,78.625
2018-08-23T02:00:00,62,220,2,50.77777778,0,-2.5,-5.125,67,73.5
2018-08-23T02:30:00,62,220,2,51.33333333,0,-3.75,-3.25,63.25,70.25
2018-08-23T03:00:00,51,220,3,51.88888889,-11,-4,-4.625,59.25,65.625
2018-08-23T03:30:00,51,220,3,54.22222222,0,-2.75,-2.625,56.5,63
2018-08-23T04:00:00,41,220,4,56.55555556,-10,-5.25,-3.875,51.25,59.125
2018-08-23T04:21:00,41,220,4,59.44444444,0,-5.25,-4.5,46,54.625
2018-08-23T04:30:00,41,220,4,62.33333333,0,-2.5,-3.25,43.5,51.375
2018-08-23T05:00:00,46,220,5,64.66666667,5,-1.25,-2,42.25,49.375
2018-08-23T05:30:00,62,220,5,68.11111111,16,5.25,0,47.5,49.375
2018-08-23T06:00:00,67,220,6,69.22222222,5,6.5,0.625,54,50
2018-08-23T06:11:00,67,220,6,72.11111111,0,6.5,2,60.5,52
2018-08-23T06:23:00,72,220,6,75.55555556,5,6.5,2.625,67,54.625
2018-08-23T06:30:00,72,220,6,79,0,2.5,3.875,69.5,58.5
2018-08-23T07:00:00,67,220,7,82.44444444,-5,0,3.25,69.5,61.75
2018-08-23T07:30:00,67,220,7,86.44444444,0,0,3.25,69.5,65
2018-08-23T08:00:00,62,230,8,90.44444444,-5,-2.5,2,67,67
2018-08-23T08:30:00,77,230,8,95,15,1.25,1.875,68.25,68.875
2018-08-23T09:00:00,72,240,9,99,-5,1.25,0.625,69.5,69.5
2018-08-23T09:30:00,93,250,9,103.5555556,21,6.5,3.25,76,72.75
2018-08-23T10:00:00,98,250,10,105.2222222,5,9,3.25,85,76
2018-08-23T10:30:00,103,250,10,106.8888889,5,6.5,3.875,91.5,79.875
2018-08-23T11:00:00,103,250,11,108,0,7.75,4.5,99.25,84.375
2018-08-23T11:30:00,103,250,11,108.5555556,0,2.5,4.5,101.75,88.875
2018-08-23T12:00:00,103,260,12,109.6666667,0,1.25,5.125,103,94
2018-08-23T12:30:00,103,260,12,111.3333333,0,0,3.25,103,97.25
2018-08-23T13:00:00,113,260,13,112.4444444,10,2.5,5.125,105.5,102.375
2018-08-23T13:30:00,113,260,13,112.4444444,0,2.5,2.5,108,104.875
2018-08-23T14:00:00,108,260,14,113,-5,1.25,1.25,109.25,106.125
2018-08-23T14:30:00,113,260,14,113.5555556,5,2.5,1.25,111.75,107.375
2018-08-23T15:00:00,113,260,15,113,0,0,1.25,111.75,108.625
2018-08-23T15:30:00,108,260,15,113,-5,-1.25,0.625,110.5,109.25
2018-08-23T16:00:00,113,260,16,112.4444444,5,1.25,1.25,111.75,110.5
2018-08-23T16:30:00,118,260,16,111.8888889,5,1.25,1.875,113,112.375
2018-08-23T17:00:00,113,250,17,110.2222222,-5,0,0,113,112.375
2018-08-23T17:30:00,113,250,17,108.5555556,0,1.25,0,114.25,112.375
2018-08-23T18:00:00,118,250,18,106.3333333,5,1.25,1.25,115.5,113.625
2018-08-23T18:30:00,113,240,18,103,-5,-1.25,0,114.25,113.625
2018-08-23T19:00:00,108,240,19,101.3333333,-5,-1.25,-0.625,113,113
2018-08-23T19:30:00,113,240,19,99.66666667,5,0,0.625,113,113.625
2018-08-23T20:00:00,103,240,20,96.22222222,-10,-3.75,-1.25,109.25,112.375
2018-08-23T20:30:00,108,230,20,93.88888889,5,-1.25,-1.25,108,111.125
2018-08-23T21:00:00,103,230,21,91,-5,-1.25,-1.25,106.75,109.875
2018-08-23T21:30:00,98,230,21,89.33333333,-5,-3.75,-1.875,103,108
2018-08-23T22:00:00,93,230,22,88.77777778,-5,-2.5,-3.125,100.5,104.875
2018-08-23T22:30:00,88,230,22,88.77777778,-5,-5,-3.125,95.5,101.75
2018-08-23T23:00:00,98,230,23,89.33333333,10,-1.25,-1.25,94.25,100.5
2018-08-23T23:30:00,93,230,23,88.22222222,-5,-1.25,-2.5,93,98
2018-08-24T00:00:00,82,230,0,86.44444444,-11,-2.75,-2.625,90.25,95.375
2018-08-24T00:30:00,82,230,0,85.88888889,0,-1.5,-3.25,88.75,92.125
2018-08-24T01:00:00,82,220,1,85.88888889,0,-4,-2.625,84.75,89.5
2018-08-24T01:30:00,88,220,1,85.88888889,6,-1.25,-1.25,83.5,88.25
2018-08-24T02:00:00,93,220,2,84.66666667,5,2.75,0,86.25,88.25
2018-08-24T02:30:00,93,220,2,82.88888889,0,2.75,0.625,89,88.875
2018-08-24T03:00:00,93,220,3,81.66666667,0,2.75,-0.625,91.75,88.25
2018-08-24T03:30:00,88,220,3,81.66666667,-5,0,-0.625,91.75,87.625
2018-08-24T04:00:00,77,220,4,81.66666667,-11,-4,-0.625,87.75,87
2018-08-24T04:30:00,77,220,4,83.44444444,0,-4,-0.625,83.75,86.375
2018-08-24T05:00:00,82,220,5,84.66666667,5,-2.75,0,81,86.375
2018-08-24T05:30:00,82,220,5,85.33333333,0,-1.5,-0.75,79.5,85.625
2018-08-24T06:00:00,77,220,6,85.33333333,-5,0,-2,79.5,83.625
2018-08-24T06:30:00,77,220,6,87.11111111,0,0,-2,79.5,81.625
2018-08-24T07:00:00,82,220,7,88.33333333,5,0,-1.375,79.5,80.25
2018-08-24T07:30:00,93,220,7,89.55555556,11,2.75,0.625,82.25,80.875
2018-08-24T08:00:00,88,230,8,89.55555556,-5,2.75,1.375,85,82.25
2018-08-24T08:30:00,93,240,8,91.22222222,5,4,2,89,84.25
2018-08-24T09:00:00,88,250,9,91.22222222,-5,1.5,0.75,90.5,85
2018-08-24T09:30:00,88,270,9,91.77777778,0,-1.25,0.75,89.25,85.75
2018-08-24T10:00:00,82,280,10,92.33333333,-6,-1.5,0.625,87.75,86.375
2018-08-24T10:30:00,93,280,10,93.55555556,11,0,2,87.75,88.375
2018-08-24T11:00:00,88,290,11,95.22222222,-5,0,0.75,87.75,89.125
2018-08-24T11:30:00,93,290,11,97.44444444,5,1.25,0,89,89.125
2018-08-24T12:00:00,93,290,12,98,0,2.75,0.625,91.75,89.75
2018-08-24T12:30:00,103,290,12,99.11111111,10,2.5,1.25,94.25,91
2018-08-24T13:00:00,93,300,13,98.55555556,-10,1.25,0.625,95.5,91.625
2018-08-24T13:30:00,93,310,13,100.2222222,0,0,0.625,95.5,92.25
2018-08-24T14:00:00,93,310,14,100.7777778,0,0,1.375,95.5,93.625
2018-08-24T14:30:00,93,310,14,99.55555556,0,-2.5,0,93,93.625
2018-08-24T15:00:00,108,310,15,99.55555556,15,3.75,2.5,96.75,96.125
2018-08-24T15:30:00,108,310,15,97.88888889,0,3.75,1.875,100.5,98
2018-08-24T16:00:00,98,320,16,96.22222222,-10,1.25,0.625,101.75,98.625
2018-08-24T16:30:00,103,310,16,96.22222222,5,2.5,0,104.25,98.625
2018-08-24T17:00:00,98,310,17,95.66666667,-5,-2.5,0.625,101.75,99.25
2018-08-24T17:30:00,108,310,17,95.11111111,10,0,1.875,101.75,101.125
